row,col,value_Rm
cotex,aknit,1992.274
cotex,amach,6.413
cotex,amopt,34.184
cotex,amtvp,411.739
cotex,anmmi,0.267
cotex,anobs,3537.691
cotex,aochm,83.121
cotex,aomnf,124.655
cotex,aotrp,1.794
cotex,apapr,20.874
cotex,aplas,1.044
cotex,aprnt,4.052
cotex,apuba,38.190
cotex,ardtv,32.035
cotex,arubb,888.664
cotex,awatd,3.752
cotex,aweav,1876.730
cotex,awtrp,0.456
cotex,dstk,30.190
cotex,hhd1,29.520
cotex,hhd10,152.649
cotex,hhd11,182.830
cotex,hhd12,224.234
cotex,hhd13,289.647
cotex,hhd14,499.138
cotex,hhd2,50.695
cotex,hhd3,68.675
cotex,hhd4,88.251
cotex,hhd5,112.908
cotex,hhd6,147.011
cotex,hhd7,203.005
cotex,hhd8,304.524
cotex,hhd9,517.401
cotex,row,1168.015
cpain,aagri,3216.829
cpain,abchm,87.762
cpain,acnst,8686.637
cpain,aeduc,111.367
cpain,aelcg,88.271
cpain,aemch,156.808
cpain,afabm,471.628
cpain,afood,0.084
cpain,afoot,22.932
cpain,afurn,82.004
cpain,aglss,134.052
cpain,aheal,152.932
cpain,aknit,14.881
cpain,aleat,0.451
cpain,amach,690.466
cpain,amets,181.495
cpain,amopt,17.581
cpain,amtvp,735.833
cpain,anmmi,292.154
cpain,anobs,4244.935
cpain,aochm,2386.035
cpain,aomnf,352.012
cpain,aotrp,136.945
cpain,apapr,509.267
cpain,apetr,2.661
cpain,aplas,865.465
cpain,aprnt,1832.645
cpain,apuba,1218.546
cpain,ardtv,0.706
cpain,areal,2554.591
cpain,arecr,17.167
cpain,arubb,9.231
cpain,awatd,103.666
cpain,aweav,54.811
cpain,awood,250.931
cpain,dstk,323.369
cpain,hhd1,8.297
cpain,hhd10,42.903
cpain,hhd11,51.386
cpain,hhd12,63.023
cpain,hhd13,81.407
cpain,hhd14,140.287
cpain,hhd2,14.248
cpain,hhd3,19.302
cpain,hhd4,24.804
cpain,hhd5,31.734
cpain,hhd6,41.319
cpain,hhd7,57.056
cpain,hhd8,85.589
cpain,hhd9,145.420
cpain,row,2756.229
cpapp,aacct,579.232
cpapp,aagri,1588.959
cpapp,aatrp,345.562
cpapp,abchm,116.874
cpapp,abevt,1142.477
cpapp,acnst,615.922
cpapp,acoal,13.267
cpapp,acomp,107.514
cpapp,aeduc,2125.026
cpapp,aelcg,247.086
cpapp,aemch,199.345
cpapp,afabm,158.162
cpapp,afins,381.007
cpapp,afish,118.983
cpapp,afood,5873.851
cpapp,afoot,42.381
cpapp,afore,140.216
cpapp,afurn,93.789
cpapp,aglss,110.742
cpapp,agold,6.347
cpapp,aheal,725.056
cpapp,ainsp,333.788
cpapp,aknit,125.225
cpapp,aleat,37.415
cpapp,altrp,229.009
cpapp,amach,883.792
cpapp,amets,41.219
cpapp,amopt,105.319
cpapp,amore,114.578
cpapp,amorg,164.481
cpapp,amtvp,521.054
cpapp,amtvs,397.077
cpapp,anmmi,401.312
cpapp,anobs,4478.174
cpapp,aoact,19.359
cpapp,aobus,685.441
cpapp,aochm,2342.730
cpapp,aofin,165.338
cpapp,aomin,199.361
cpapp,aomnf,155.069
cpapp,aotrp,40.452
cpapp,apapr,31362.770
cpapp,apetr,107.488
cpapp,aplas,2463.288
cpapp,apost,151.340
cpapp,aprnt,24992.471
cpapp,apuba,816.740
cpapp,ardtv,27.272
cpapp,areal,182.508
cpapp,arecr,85.821
cpapp,arent,31.928
cpapp,arsea,29.602
cpapp,artrd,1349.287
cpapp,arubb,17.780
cpapp,atrps,927.064
cpapp,awast,24.753
cpapp,awatd,261.651
cpapp,aweav,177.824
cpapp,awood,487.917
cpapp,awtrd,853.744
cpapp,awtrp,3.606
cpapp,dstk,-130.178
cpapp,hhd1,188.747
cpapp,hhd10,976.028
cpapp,hhd11,1169.006
cpapp,hhd12,1433.739
cpapp,hhd13,1851.987
cpapp,hhd14,3191.463
cpapp,hhd2,324.139
cpapp,hhd3,439.102
cpapp,hhd4,564.273
cpapp,hhd5,721.931
cpapp,hhd6,939.984
cpapp,hhd7,1298.002
cpapp,hhd8,1947.109
cpapp,hhd9,3308.238
cpapp,row,20363.164
cpast,aacct,4390.903
cpast,aatrp,340.543
cpast,abevt,4077.988
cpast,aeduc,10.269
cpast,aelcg,16.120
cpast,afood,18512.313
cpast,afurn,36.718
cpast,aheal,533.032
cpast,altrp,41.487
cpast,amorg,61.879
cpast,anobs,2753.094
cpast,aochm,748.058
cpast,apuba,233.432
cpast,arecr,1232.942
cpast,awatd,18.413
cpast,awtrp,41.430
cpast,dstk,689.274
cpast,hhd1,496.779
cpast,hhd10,2568.890
cpast,hhd11,3076.806
cpast,hhd12,3773.580
cpast,hhd13,4874.401
cpast,hhd14,8399.881
cpast,hhd2,853.128
cpast,hhd3,1155.710
cpast,hhd4,1485.157
cpast,hhd5,1900.110
cpast,hhd6,2474.023
cpast,hhd7,3416.321
cpast,hhd8,5124.762
cpast,hhd9,8707.231
cpast,row,8302.324
cpers,aeduc,52.186
cpers,aelcg,325.497
cpers,aheal,253.742
cpers,anobs,2109.894
cpers,aoact,421.904
cpers,apuba,1265.752
cpers,arecr,14.517
cpers,awatd,435.859
cpers,dstk,0.000
cpers,hhd1,938.906
cpers,hhd10,4855.166
cpers,hhd11,5815.120
cpers,hhd12,7132.013
cpers,hhd13,9212.548
cpers,hhd14,15875.656
cpers,hhd2,1612.400
cpers,hhd3,2184.276
cpers,hhd4,2806.926
cpers,hhd5,3591.181
cpers,hhd6,4675.868
cpers,hhd7,6456.798
cpers,hhd8,9685.728
cpers,hhd9,16456.543
cpers,row,753.236
cpetr,aacct,1281.361
cpetr,aagri,15542.048
cpetr,aatrp,25799.232
cpetr,abchm,8292.736
cpetr,abevt,1888.627
cpetr,acnst,21373.881
cpetr,acoal,11249.903
cpetr,acomp,309.002
cpetr,aeduc,31.616
cpetr,aelcg,4755.540
cpetr,aemch,626.205
cpetr,afabm,1776.733
cpetr,afins,942.027
cpetr,afish,1155.753
cpetr,afood,5763.991
cpetr,afoot,16.621
cpetr,afore,1247.857
cpetr,afurn,1279.032
cpetr,aglss,1064.588
cpetr,agold,3806.406
cpetr,aheal,3838.809
cpetr,ainsp,1525.616
cpetr,aknit,291.527
cpetr,aleat,58.032
cpetr,altrp,78873.294
cpetr,amach,1822.360
cpetr,amets,974.361
cpetr,amopt,354.161
cpetr,amore,25519.395
cpetr,amorg,89.739
cpetr,amtvp,2145.422
cpetr,amtvs,4638.572
cpetr,anmmi,1787.748
cpetr,anobs,47479.978
cpetr,aoact,277.122
cpetr,aobus,1885.692
cpetr,aochm,7105.610
cpetr,aofin,430.778
cpetr,aomin,8457.679
cpetr,aomnf,1162.473
cpetr,aotrp,107.311
cpetr,apapr,1472.298
cpetr,apetr,36647.634
cpetr,aplas,865.552
cpetr,apost,6987.933
cpetr,aprnt,466.119
cpetr,apuba,9661.301
cpetr,ardtv,96.109
cpetr,areal,219.355
cpetr,arecr,439.163
cpetr,arent,916.843
cpetr,arsea,58.194
cpetr,artrd,5777.371
cpetr,arubb,2439.391
cpetr,atrps,14415.054
cpetr,awast,1921.765
cpetr,awatd,3468.436
cpetr,aweav,410.888
cpetr,awood,1072.788
cpetr,awtrd,13142.949
cpetr,awtrp,954.831
cpetr,dstk,-8976.675
cpetr,hhd1,1147.988
cpetr,hhd10,5936.350
cpetr,hhd11,7110.073
cpetr,hhd12,8720.221
cpetr,hhd13,11264.065
cpetr,hhd14,19410.961
cpetr,hhd2,1971.460
cpetr,hhd3,2670.687
cpetr,hhd4,3431.992
cpetr,hhd5,4390.891
cpetr,hhd6,5717.124
cpetr,hhd7,7894.645
cpetr,hhd8,11842.615
cpetr,hhd9,20121.204
cpetr,row,44561.514
cpfis,aacct,725.902
cpfis,aagri,2203.072
cpfis,aatrp,90.035
cpfis,aeduc,9.802
cpfis,aelcg,15.526
cpfis,afabm,1030.738
cpfis,afood,3259.386
cpfis,aheal,164.029
cpfis,altrp,1.977
cpfis,anobs,3348.391
cpfis,aochm,0.494
cpfis,apuba,122.660
cpfis,awatd,17.890
cpfis,dstk,927.587
cpfis,hhd1,129.771
cpfis,hhd10,671.059
cpfis,hhd11,803.739
cpfis,hhd12,985.754
cpfis,hhd13,1273.316
cpfis,hhd14,2194.260
cpfis,hhd2,222.858
cpfis,hhd3,301.901
cpfis,hhd4,387.960
cpfis,hhd5,496.356
cpfis,hhd6,646.277
cpfis,hhd7,892.429
cpfis,hhd8,1338.717
cpfis,hhd9,2274.547
cpfis,row,8230.489
cphar,aagri,2880.743
cphar,abchm,7.601
cphar,abevt,20.326
cphar,aeduc,14.703
cphar,aelcg,154.166
cphar,afood,624.014
cphar,aheal,31408.616
cphar,amopt,16.359
cphar,anobs,285.606
cphar,aochm,6774.773
cphar,apuba,3205.174
cphar,arecr,0.473
cphar,awast,25.857
cphar,awatd,192.735
cphar,dstk,-670.385
cphar,hhd1,734.599
cphar,hhd10,3798.677
cphar,hhd11,4549.744
cphar,hhd12,5580.080
cphar,hhd13,7207.889
cphar,hhd14,12421.098
cphar,hhd2,1261.540
cphar,hhd3,1708.976
cphar,hhd4,2196.136
cphar,hhd5,2809.737
cphar,hhd6,3658.395
cphar,hhd7,5051.793
cphar,hhd8,7578.104
cphar,hhd9,12875.583
cphar,row,7126.108
cplas,aacct,87.650
cplas,aagri,5481.526
cplas,aatrp,183.915
cplas,abchm,397.244
cplas,abevt,2427.355
cplas,acnst,10901.083
cplas,acoal,6.776
cplas,acomp,28.007
cplas,aeduc,10.402
cplas,aelcg,1.346
cplas,aemch,1031.582
cplas,afabm,831.768
cplas,afish,31.234
cplas,afood,8861.511
cplas,afoot,52.767
cplas,afore,167.660
cplas,afurn,297.542
cplas,aglss,143.979
cplas,agold,6.617
cplas,aheal,183.042
cplas,aknit,148.101
cplas,aleat,16.665
cplas,altrp,91.029
cplas,amach,1414.347
cplas,amets,173.528
cplas,amopt,577.232
cplas,amore,55.100
cplas,amorg,0.161
cplas,amtvp,2372.099
cplas,amtvs,44.467
cplas,anmmi,1323.746
cplas,anobs,11914.075
cplas,aoact,1.476
cplas,aobus,28.082
cplas,aochm,3059.771
cplas,aomnf,823.727
cplas,aotrp,16.543
cplas,apapr,487.769
cplas,apetr,228.906
cplas,aplas,1974.450
cplas,apost,323.164
cplas,aprnt,390.464
cplas,apuba,35.195
cplas,ardtv,995.809
cplas,areal,1.884
cplas,arecr,1.494
cplas,arent,0.877
cplas,arsea,0.475
cplas,artrd,488.940
cplas,arubb,34.458
cplas,atrps,239.751
cplas,awast,3661.927
cplas,awatd,131.055
cplas,aweav,411.560
cplas,awood,650.581
cplas,awtrd,217.163
cplas,awtrp,1.320
cplas,dstk,464.809
cplas,hhd1,47.963
cplas,hhd10,248.020
cplas,hhd11,297.058
cplas,hhd12,364.330
cplas,hhd13,470.611
cplas,hhd14,810.988
cplas,hhd2,82.367
cplas,hhd3,111.581
cplas,hhd4,143.388
cplas,hhd5,183.451
cplas,hhd6,238.861
cplas,hhd7,329.837
cplas,hhd8,494.783
cplas,hhd9,840.662
cplas,row,8372.655
cpost,aacct,99.923
cpost,aatrp,17.507
cpost,abchm,38.520
cpost,abevt,16.670
cpost,acnst,101.461
cpost,acoal,18.740
cpost,acomp,143.923
cpost,aeduc,0.242
cpost,aelcg,69.155
cpost,aemch,53.912
cpost,afabm,25.691
cpost,afins,456.043
cpost,afish,5.840
cpost,afood,564.268
cpost,afoot,31.273
cpost,afore,10.156
cpost,afurn,5.803
cpost,aglss,3.779
cpost,agold,1.963
cpost,aheal,276.953
cpost,ainsp,388.612
cpost,aknit,127.397
cpost,aleat,8.770
cpost,altrp,88.016
cpost,amach,98.642
cpost,amets,20.497
cpost,amopt,30.946
cpost,amore,12.835
cpost,amorg,54.599
cpost,amtvp,104.483
cpost,amtvs,323.424
cpost,anmmi,43.830
cpost,anobs,1537.477
cpost,aoact,12.064
cpost,aobus,8580.520
cpost,aochm,82.825
cpost,aofin,117.141
cpost,aomin,102.915
cpost,aomnf,102.864
cpost,aotrp,14.882
cpost,apapr,48.488
cpost,apetr,11.217
cpost,aplas,41.577
cpost,apost,1677.292
cpost,aprnt,189.346
cpost,apuba,264.909
cpost,ardtv,47.562
cpost,areal,137.483
cpost,arecr,86.349
cpost,arent,109.346
cpost,arsea,95.350
cpost,artrd,1878.954
cpost,arubb,19.224
cpost,atrps,1544.684
cpost,awast,15.613
cpost,awatd,18.897
cpost,aweav,85.850
cpost,awood,11.516
cpost,awtrd,2310.445
cpost,awtrp,6.283
cpost,dstk,0.000
cpost,hhd1,22.268
cpost,hhd10,115.148
cpost,hhd11,137.915
cpost,hhd12,169.147
cpost,hhd13,218.490
cpost,hhd14,376.517
cpost,hhd2,38.241
cpost,hhd3,51.804
cpost,hhd4,66.571
cpost,hhd5,85.171
cpost,hhd6,110.896
cpost,hhd7,153.133
cpost,hhd8,229.713
cpost,hhd9,390.293
cprnt,aacct,210.261
cprnt,aatrp,469.211
cprnt,abchm,9.695
cprnt,abevt,10.433
cprnt,acnst,168.624
cprnt,acoal,7.787
cprnt,acomp,46.536
cprnt,aeduc,15224.038
cprnt,aelcg,572.164
cprnt,aemch,15.675
cprnt,afabm,32.370
cprnt,afins,522.238
cprnt,afish,1.260
cprnt,afood,91.881
cprnt,afoot,1.874
cprnt,afore,3.781
cprnt,afurn,8.071
cprnt,aglss,4.648
cprnt,agold,3.798
cprnt,aheal,565.153
cprnt,ainsp,423.861
cprnt,aknit,78.823
cprnt,aleat,1.540
cprnt,altrp,92.093
cprnt,amach,44.176
cprnt,amets,7.821
cprnt,amopt,5.941
cprnt,amore,15.572
cprnt,amorg,335.702
cprnt,amtvp,15.531
cprnt,amtvs,208.098
cprnt,anmmi,15.470
cprnt,anobs,4435.283
cprnt,aoact,10.612
cprnt,aobus,980.150
cprnt,aochm,99.592
cprnt,aomin,7.699
cprnt,aomnf,11.131
cprnt,aotrp,10.169
cprnt,apapr,14.877
cprnt,apetr,6.426
cprnt,aplas,18.054
cprnt,apost,75.718
cprnt,aprnt,585.599
cprnt,apuba,5703.701
cprnt,ardtv,3.748
cprnt,areal,96.190
cprnt,arecr,3756.402
cprnt,arent,19.191
cprnt,arsea,17.928
cprnt,artrd,460.904
cprnt,arubb,6.057
cprnt,atrps,75.128
cprnt,awast,20.377
cprnt,awatd,665.580
cprnt,aweav,18.163
cprnt,awood,10.884
cprnt,awtrd,364.235
cprnt,awtrp,2.111
cprnt,dstk,-224.801
cprnt,hhd1,88.682
cprnt,hhd10,458.585
cprnt,hhd11,549.256
cprnt,hhd12,673.640
cprnt,hhd13,870.153
cprnt,hhd14,1499.504
cprnt,hhd2,152.296
cprnt,hhd3,206.311
cprnt,hhd4,265.123
cprnt,hhd5,339.198
cprnt,hhd6,441.650
cprnt,hhd7,609.864
cprnt,hhd8,914.846
cprnt,hhd9,1554.370
cprnt,row,1636.087
cptrp,aacct,798.759
cptrp,aatrp,653.419
cptrp,abchm,173.423
cptrp,abevt,309.895
cptrp,acnst,1995.861
cptrp,acoal,1351.256
cptrp,acomp,1308.259
cptrp,aeduc,635.484
cptrp,aelcg,1124.306
cptrp,aemch,223.569
cptrp,afabm,294.358
cptrp,afins,703.326
cptrp,afish,29.139
cptrp,afood,523.994
cptrp,afoot,26.506
cptrp,afore,58.780
cptrp,afurn,49.836
cptrp,aglss,36.533
cptrp,agold,72.809
cptrp,aheal,1953.487
cptrp,ainsp,1125.133
cptrp,aknit,176.099
cptrp,aleat,16.869
cptrp,altrp,755.329
cptrp,amach,622.858
cptrp,amets,124.071
cptrp,amopt,150.072
cptrp,amore,345.252
cptrp,amorg,431.222
cptrp,amtvp,319.464
cptrp,amtvs,1528.556
cptrp,anmmi,128.615
cptrp,anobs,642.117
cptrp,aoact,40.557
cptrp,aobus,11856.360
cptrp,aochm,581.825
cptrp,aofin,2422.350
cptrp,aomin,818.818
cptrp,aomnf,130.249
cptrp,aotrp,109.122
cptrp,apapr,165.515
cptrp,apetr,164.265
cptrp,aplas,223.484
cptrp,apost,1167.237
cptrp,aprnt,243.190
cptrp,apuba,6295.754
cptrp,ardtv,81.763
cptrp,areal,283.205
cptrp,arecr,663.833
cptrp,arent,194.488
cptrp,arsea,300.896
cptrp,artrd,1725.865
cptrp,arubb,91.218
cptrp,atrps,1291.484
cptrp,awast,166.445
cptrp,awatd,155.249
cptrp,aweav,72.898
cptrp,awood,98.354
cptrp,awtrd,6135.106
cptrp,awtrp,39.373
cptrp,dstk,0.000
cptrp,hhd1,1781.303
cptrp,hhd10,9211.279
cptrp,hhd11,11032.514
cptrp,hhd12,13530.939
cptrp,hhd13,17478.155
cptrp,hhd14,30119.481
cptrp,hhd2,3059.064
cptrp,hhd3,4144.035
cptrp,hhd4,5325.332
cptrp,hhd5,6813.231
cptrp,hhd6,8871.113
cptrp,hhd7,12249.914
cptrp,hhd8,18375.877
cptrp,hhd9,31221.547
cptrp,row,42906.371
cpuba,aacct,2989.562
cpuba,aatrp,997.227
cpuba,abchm,373.744
cpuba,abevt,479.621
cpuba,acnst,1859.615
cpuba,acoal,2548.173
cpuba,acomp,12751.464
cpuba,aeduc,512.778
cpuba,aelcg,411.997
cpuba,aemch,176.791
cpuba,afabm,279.779
cpuba,afish,67.686
cpuba,afood,1655.568
cpuba,afoot,44.053
cpuba,afurn,100.640
cpuba,aglss,24.170
cpuba,agold,2053.691
cpuba,aheal,3752.287
cpuba,ainsp,162.801
cpuba,aknit,123.887
cpuba,aleat,18.054
cpuba,altrp,1123.508
cpuba,amach,494.498
cpuba,amets,389.180
cpuba,amopt,76.865
cpuba,amore,9395.081
cpuba,amorg,335.441
cpuba,amtvp,663.562
cpuba,amtvs,3139.966
cpuba,anmmi,531.054
cpuba,anobs,2361.819
cpuba,aoact,44.092
cpuba,aobus,20075.205
cpuba,aochm,843.746
cpuba,aofin,1082.530
cpuba,aomin,1290.865
cpuba,aomnf,105.563
cpuba,aotrp,105.738
cpuba,apapr,851.733
cpuba,apetr,424.562
cpuba,aplas,198.783
cpuba,apost,5846.302
cpuba,aprnt,441.368
cpuba,apuba,4039.005
cpuba,ardtv,57.500
cpuba,areal,6234.097
cpuba,arecr,1611.387
cpuba,arent,3736.293
cpuba,arsea,833.423
cpuba,artrd,3468.851
cpuba,arubb,113.274
cpuba,atrps,1147.353
cpuba,awast,311.879
cpuba,awatd,69.667
cpuba,aweav,103.325
cpuba,awood,122.195
cpuba,awtrd,7935.938
cpuba,awtrp,40.242
cpuba,dstk,-0.000
cpuba,gvt,621724.432
cpuba,hhd1,140.468
cpuba,hhd10,726.373
cpuba,hhd11,869.990
cpuba,hhd12,1067.008
cpuba,hhd13,1378.274
cpuba,hhd14,2375.130
cpuba,hhd2,241.228
cpuba,hhd3,326.786
cpuba,hhd4,419.939
cpuba,hhd5,537.271
cpuba,hhd6,699.549
cpuba,hhd7,965.991
cpuba,hhd8,1449.065
cpuba,hhd9,2462.036
cpuba,row,8520.531
cquar,abchm,132.809
cquar,acnst,11619.857
cquar,acoal,135.479
cquar,aeduc,0.000
cquar,aemch,2.266
cquar,afood,0.070
cquar,aglss,567.311
cquar,agold,117.545
cquar,aheal,0.474
cquar,amach,3.969
cquar,amets,31.477
cquar,amore,1199.389
cquar,anmmi,9795.683
cquar,anobs,765.620
cquar,aochm,601.117
cquar,aomin,995.104
cquar,apetr,2564.889
cquar,aplas,124.366
cquar,apuba,17.209
cquar,areal,1157.374
cquar,arubb,10.301
cquar,dstk,1532.640
cquar,hhd1,0.148
cquar,hhd10,0.763
cquar,hhd11,0.914
cquar,hhd12,1.121
cquar,hhd13,1.448
cquar,hhd14,2.495
cquar,hhd2,0.253
cquar,hhd3,0.343
cquar,hhd4,0.441
cquar,hhd5,0.564
cquar,hhd6,0.735
cquar,hhd7,1.015
cquar,hhd8,1.522
cquar,hhd9,2.586
cquar,row,1659.739
craf,aacct,336.750
craf,aagri,701.091
craf,aatrp,553.459
craf,abchm,665.802
craf,abevt,900.090
craf,acnst,36242.148
craf,acoal,7153.735
craf,acomp,2405.859
craf,aeduc,414.414
craf,aelcg,6331.661
craf,aemch,2697.651
craf,afabm,11184.699
craf,afins,199.228
craf,afish,51.059
craf,afood,8685.124
craf,afoot,309.968
craf,afore,10.636
craf,afurn,469.438
craf,aglss,126.100
craf,agold,5923.838
craf,aheal,447.502
craf,ainsp,55.061
craf,aknit,1406.354
craf,aleat,159.456
craf,altrp,2378.794
craf,amach,8622.695
craf,amets,4998.590
craf,amopt,370.656
craf,amore,27722.962
craf,amorg,14.577
craf,amtvp,4439.881
craf,amtvs,17615.819
craf,anmmi,2336.026
craf,anobs,73.855
craf,aoact,34.142
craf,aobus,8886.549
craf,aochm,891.723
craf,aomin,1786.859
craf,aomnf,621.757
craf,aotrp,1049.538
craf,apapr,1204.945
craf,apetr,2927.655
craf,aplas,1747.400
craf,apost,1543.336
craf,aprnt,1945.022
craf,apuba,3217.677
craf,ardtv,108.381
craf,areal,22.302
craf,arecr,555.934
craf,arent,349.128
craf,arsea,0.624
craf,artrd,5274.845
craf,arubb,628.226
craf,atrps,302.440
craf,awast,142.446
craf,awatd,1060.558
craf,aweav,1004.853
craf,awood,1896.243
craf,awtrd,5073.567
craf,awtrp,4.246
craf,row,933.119
crail,altrp,5935.484
crail,aotrp,2297.433
crail,dstk,1196.476
crail,row,824.799
crail,si,815.495
crdtv,aatrp,352.815
crdtv,acomp,1061.196
crdtv,aeduc,9.097
crdtv,aelcg,2.255
crdtv,aemch,1149.129
crdtv,aheal,48.794
crdtv,amach,213.317
crdtv,amopt,1074.499
crdtv,amorg,83.654
crdtv,amtvp,45.496
crdtv,anobs,84.576
crdtv,aomnf,47.838
crdtv,aotrp,30.993
crdtv,apapr,0.081
crdtv,aplas,8.384
crdtv,apost,62139.441
crdtv,aprnt,0.159
crdtv,apuba,126.623
crdtv,ardtv,7844.567
crdtv,arecr,30.835
crdtv,awatd,3.254
crdtv,dstk,-14242.859
crdtv,hhd1,588.074
crdtv,hhd10,3040.986
crdtv,hhd11,3642.243
crdtv,hhd12,4467.066
crdtv,hhd13,5770.189
crdtv,hhd14,9943.561
crdtv,hhd2,1009.911
crdtv,hhd3,1368.100
crdtv,hhd4,1758.090
crdtv,hhd5,2249.301
crdtv,hhd6,2928.684
crdtv,hhd7,4044.152
crdtv,hhd8,6066.560
crdtv,hhd9,10307.394
crdtv,row,8437.047
crdtv,si,125297.869
creal,hhd1,2966.988
creal,hhd10,15342.561
creal,hhd11,18376.061
creal,hhd12,22537.507
creal,hhd13,29112.100
creal,hhd14,50167.843
creal,hhd2,5095.261
creal,hhd3,6902.419
creal,hhd4,8870.021
creal,hhd5,11348.307
creal,hhd6,14775.971
creal,hhd7,20403.797
creal,hhd8,30607.370
creal,hhd9,52003.474
crent,aacct,1303.061
crent,aagri,1824.993
crent,aatrp,1888.585
crent,abchm,328.590
crent,abevt,693.904
crent,acnst,2287.092
crent,acoal,154.269
crent,acomp,6744.633
crent,aeduc,975.000
crent,aelcg,550.173
crent,aemch,73.766
crent,afabm,143.792
crent,afish,30.124
crent,afood,978.730
crent,afoot,40.228
crent,afore,26.537
crent,afurn,39.609
crent,aglss,19.100
crent,agold,26.861
crent,aheal,1899.519
crent,ainsp,2600.656
crent,aknit,232.576
crent,aleat,42.505
crent,altrp,912.044
crent,amach,240.388
crent,amets,76.038
crent,amopt,24.106
crent,amore,34.840
crent,amorg,82.377
crent,amtvp,739.414
crent,amtvs,1294.783
crent,anmmi,183.087
crent,anobs,1149.723
crent,aoact,43.096
crent,aobus,19281.840
crent,aochm,302.430
crent,aofin,141.949
crent,aomin,154.112
crent,aomnf,95.033
crent,aotrp,56.942
crent,apapr,176.125
crent,apetr,116.920
crent,aplas,59.886
crent,apost,1604.481
crent,aprnt,548.571
crent,apuba,17323.924
crent,ardtv,39.346
crent,areal,3247.040
crent,arecr,6014.960
crent,arent,1389.068
crent,arsea,226.060
crent,artrd,1709.526
crent,arubb,55.786
crent,atrps,1682.667
crent,awast,234.298
crent,awatd,458.387
crent,aweav,49.821
crent,awood,117.088
crent,awtrd,2941.566
crent,awtrp,38.708
crent,dstk,-0.000
crent,hhd1,40.942
crent,hhd10,211.716
crent,hhd11,253.576
crent,hhd12,311.001
crent,hhd13,401.726
crent,hhd14,692.280
crent,hhd2,70.311
crent,hhd3,95.248
crent,hhd4,122.400
crent,hhd5,156.598
crent,hhd6,203.898
crent,hhd7,281.557
crent,hhd8,422.359
crent,hhd9,717.610
crent,row,1087.370
crest,aacct,99.315
crest,aatrp,185.510
crest,abchm,23.540
crest,abevt,37.995
crest,acnst,271.800
crest,acoal,158.286
crest,acomp,147.366
crest,aeduc,21404.461
crest,aelcg,166.607
crest,aemch,24.700
crest,afabm,34.607
crest,afins,365.075
crest,afish,2.591
crest,afood,59.756
crest,afoot,3.322
crest,afore,6.329
crest,afurn,6.187
crest,aglss,5.275
crest,agold,10.210
crest,aheal,1285.317
crest,ainsp,498.565
crest,aknit,21.078
crest,aleat,2.298
crest,altrp,93.451
crest,amach,76.505
crest,amets,11.143
crest,amopt,17.925
crest,amore,44.082
crest,amorg,50.085
crest,amtvp,32.593
crest,amtvs,173.855
crest,anmmi,17.976
crest,anobs,38.440
crest,aoact,4.880
crest,aobus,595.723
crest,aochm,78.480
crest,aofin,179.178
crest,aomin,106.573
crest,aomnf,14.708
crest,aotrp,12.477
crest,apapr,22.422
crest,apetr,18.613
crest,aplas,29.898
crest,apost,144.694
crest,aprnt,33.441
crest,apuba,4972.030
crest,ardtv,10.093
crest,areal,31.769
crest,arecr,76.685
crest,arent,21.341
crest,arsea,44.208
crest,artrd,203.903
crest,arubb,11.758
crest,atrps,259.518
crest,awast,27.772
crest,awatd,13.288
crest,aweav,10.133
crest,awood,12.127
crest,awtrd,701.959
crest,awtrp,4.233
crest,dstk,-0.000
crest,hhd1,1368.539
crest,hhd10,7076.838
crest,hhd11,8476.056
crest,hhd12,10395.545
crest,hhd13,13428.111
crest,hhd14,23140.185
crest,hhd2,2350.216
crest,hhd3,3183.778
crest,hhd4,4091.345
crest,hhd5,5234.467
crest,hhd6,6815.495
crest,hhd7,9411.360
crest,hhd8,14117.813
crest,hhd9,23986.880
crest,row,18953.702
creta,dstk,-0.313
creta,hhd1,182.953
creta,hhd10,946.065
creta,hhd11,1133.119
creta,hhd12,1389.725
creta,hhd13,1795.133
creta,hhd14,3093.489
creta,hhd2,314.188
creta,hhd3,425.622
creta,hhd4,546.950
creta,hhd5,699.768
creta,hhd6,911.127
creta,hhd7,1258.155
creta,hhd8,1887.336
creta,hhd9,3206.679
creta,marg,378643.972
crrea,aacct,7088.146
crrea,aagri,6082.461
crrea,aatrp,257.319
crrea,abchm,515.296
crrea,abevt,458.341
crrea,acnst,2251.897
crrea,acoal,245.238
crrea,acomp,2177.867
crrea,aeduc,415.934
crrea,aelcg,914.150
crrea,aemch,350.121
crrea,afabm,1168.594
crrea,afins,12964.096
crrea,afish,33.246
crrea,afood,1211.981
crrea,afoot,109.828
crrea,afore,123.891
crrea,afurn,540.970
crrea,aglss,126.487
crrea,agold,113.254
crrea,aheal,6297.951
crrea,ainsp,4588.894
crrea,aknit,396.339
crrea,aleat,36.362
crrea,altrp,2818.560
crrea,amach,1137.984
crrea,amets,249.000
crrea,amopt,185.169
crrea,amore,269.528
crrea,amorg,281.192
crrea,amtvp,434.090
crrea,amtvs,8085.158
crrea,anmmi,461.821
crrea,anobs,1092.692
crrea,aoact,284.606
crrea,aobus,17162.190
crrea,aochm,816.877
crrea,aofin,3087.723
crrea,aomin,456.315
crrea,aomnf,355.431
crrea,aotrp,287.199
crrea,apapr,687.505
crrea,apetr,232.450
crrea,aplas,674.989
crrea,apost,6291.641
crrea,aprnt,860.137
